city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Montgeron,48.7039,2.4605,France,FR,Île-de-France,,23775,23775
Villeneuve-la-Garenne,48.9372,2.3278,France,FR,Île-de-France,,23771,23771
Saint-Ouen-l’Aumône,49.0447,2.1111,France,FR,Île-de-France,,23741,23741
Dole,47.0931,5.4906,France,FR,Bourgogne-Franche-Comté,minor,23708,23708
Maisons-Laffitte,48.9469,2.1456,France,FR,Île-de-France,,23669,23611
Lormont,44.8792,-0.5217,France,FR,Nouvelle-Aquitaine,,23538,23128
Sèvres,48.8239,2.2117,France,FR,Île-de-France,,23507,23251
Eysines,44.8853,-0.6500,France,FR,Nouvelle-Aquitaine,,23462,23462
Les Lilas,48.8800,2.4200,France,FR,Île-de-France,,23045,23045
Roissy-en-Brie,48.7906,2.6519,France,FR,Île-de-France,,22994,22836
Grande-Synthe,51.0139,2.3028,France,FR,Hauts-de-France,,22966,22777
Hérouville-Saint-Clair,49.2044,-0.3253,France,FR,Normandie,,22954,22638
Abbeville,50.1058,1.8358,France,FR,Hauts-de-France,minor,22946,22837
Frontignan,43.4483,3.7561,France,FR,Occitanie,,22762,22731
Lanester,47.7647,-3.3422,France,FR,Bretagne,,22728,22728
Épernay,49.0403,3.9600,France,FR,Grand Est,minor,22671,22330
Saint-Mandé,48.8422,2.4186,France,FR,Île-de-France,,22619,22248
Torcy,48.8502,2.6508,France,FR,Île-de-France,minor,22568,22361
Fontaine,45.1939,5.6856,France,FR,Auvergne-Rhône-Alpes,,22523,22523
Mandelieu-la-Napoule,43.5464,6.9381,France,FR,Provence-Alpes-Côte d’Azur,,22452,21836
Oyonnax,46.2561,5.6556,France,FR,Auvergne-Rhône-Alpes,,22427,22336
Combs-la-Ville,48.6700,2.5600,France,FR,Île-de-France,,22383,21811
Manosque,43.8342,5.7839,France,FR,Provence-Alpes-Côte d’Azur,,22333,22333
Deuil-la-Barre,48.9767,2.3272,France,FR,Île-de-France,,22306,22165
Tassin-la-Demi-Lune,45.7640,4.7800,France,FR,Auvergne-Rhône-Alpes,,22297,22297
Loos,50.6128,3.0144,France,FR,Hauts-de-France,,22233,22233
Millau,44.0986,3.0783,France,FR,Occitanie,minor,22109,22002
Villeneuve-sur-Lot,44.4081,0.7050,France,FR,Nouvelle-Aquitaine,minor,22064,21915
Vélizy-Villacoublay,48.7834,2.1834,France,FR,Île-de-France,,22036,22036
Sainte-Foy-lès-Lyon,45.7300,4.8000,France,FR,Auvergne-Rhône-Alpes,,22012,22012
Le Petit-Quevilly,49.4311,1.0539,France,FR,Normandie,,21995,21995
Olivet,47.8639,1.9006,France,FR,Centre-Val de Loire,,21951,21951
Chaumont,48.1117,5.1389,France,FR,Grand Est,minor,21945,21945
Auch,43.6465,0.5855,France,FR,Occitanie,minor,21935,21935
Dammarie-lè-Lys,48.5177,2.6402,France,FR,Île-de-France,,21835,21835
Montigny-lès-Metz,49.1006,6.1539,France,FR,Grand Est,,21819,21749
Le Creusot,46.8014,4.4411,France,FR,Bourgogne-Franche-Comté,,21630,21491
Montigny-lès-Cormeilles,48.9944,2.1958,France,FR,Île-de-France,,21601,21601
Seynod,45.8889,6.0961,France,FR,Auvergne-Rhône-Alpes,,21595,21595
Forbach,49.1900,6.9000,France,FR,Grand Est,minor,21552,21552
Arcueil,48.8075,2.3361,France,FR,Île-de-France,,21501,21501
Montmorency,48.9906,2.3228,France,FR,Île-de-France,,21461,21461
Hazebrouck,50.7250,2.5392,France,FR,Hauts-de-France,,21441,21353
Annecy-le-Vieux,45.9192,6.1419,France,FR,Auvergne-Rhône-Alpes,,21390,21390
Villeneuve-le-Roi,48.7333,2.4167,France,FR,Île-de-France,,21384,21214
Gif-sur-Yvette,48.7018,2.1339,France,FR,Île-de-France,,21379,21308
Couëron,47.2156,-1.7228,France,FR,Pays de la Loire,,21372,21372
Thorigny-sur-Marne,48.8788,2.7075,France,FR,Île-de-France,,21356,10263
Longjumeau,48.6943,2.2958,France,FR,Île-de-France,,21221,20964
Saint-Genis-Laval,45.6960,4.7930,France,FR,Auvergne-Rhône-Alpes,,21217,21019
Allauch,43.3369,5.4828,France,FR,Provence-Alpes-Côte d’Azur,,21187,20860
Saint-Louis,47.5900,7.5700,France,FR,Grand Est,,21177,21177
La Madeleine,50.6558,3.0710,France,FR,Hauts-de-France,,21173,21173
Gujan-Mestras,44.6364,-1.0667,France,FR,Nouvelle-Aquitaine,,21152,21152
Neuilly-Plaisance,48.8619,2.5064,France,FR,Île-de-France,,21150,20915
Coudekerque-Branche,51.0253,2.3917,France,FR,Hauts-de-France,,21134,20925
Les Pennes-Mirabeau,43.4106,5.3103,France,FR,Provence-Alpes-Côte d’Azur,,21046,21046
Croix,50.6781,3.1508,France,FR,Hauts-de-France,,21041,21041
Beaune,47.0250,4.8397,France,FR,Bourgogne-Franche-Comté,minor,21031,20711
Fleury-les-Aubrais,47.9512,1.8745,France,FR,Centre-Val de Loire,,21026,21026
Achères,48.9602,2.0684,France,FR,Île-de-France,,21017,21017
La Celle-Saint-Cloud,48.8411,2.1344,France,FR,Île-de-France,,20966,20830
Morsang-sur-Orge,48.6618,2.3461,France,FR,Île-de-France,,20909,20619
Le Mée-sur-Seine,48.5333,2.6289,France,FR,Île-de-France,,20816,20816
Halluin,50.7836,3.1256,France,FR,Hauts-de-France,,20800,20800
Gardanne,43.4553,5.4760,France,FR,Provence-Alpes-Côte d’Azur,,20794,20794
Sarreguemines,49.1100,7.0700,France,FR,Grand Est,minor,20783,20783
Mons-en-Baroeul,50.6369,3.1103,France,FR,Hauts-de-France,,20782,20782
Saint-Jean-de-Braye,47.9128,1.9719,France,FR,Centre-Val de Loire,,20751,20751
Saint-Gratien,48.9719,2.2828,France,FR,Île-de-France,,20682,20682
Dax,43.7100,-1.0500,France,FR,Nouvelle-Aquitaine,minor,20681,20681
Bourg-la-Reine,48.7796,2.3151,France,FR,Île-de-France,,20667,20667
Challans,46.8467,-1.8781,France,FR,Pays de la Loire,,20662,20662
Chaville,48.8086,2.1886,France,FR,Île-de-France,,20520,20520
Castelnau-le-Lez,43.6369,3.9019,France,FR,Occitanie,,20480,20480
Saint-Pol-sur-Mer,51.0314,2.3439,France,FR,Hauts-de-France,,20479,20479
Wasquehal,50.6694,3.1308,France,FR,Hauts-de-France,,20479,20479
Mantes-la-Ville,48.9750,1.7117,France,FR,Île-de-France,,20452,20452
Fougères,48.3525,-1.1986,France,FR,Bretagne,minor,20418,20418
Pertuis,43.6950,5.5036,France,FR,Provence-Alpes-Côte d’Azur,,20380,20380
Mitry-Mory,48.9839,2.6164,France,FR,Île-de-France,,20353,20353
Ozoir-la-Ferrière,48.7780,2.6800,France,FR,Île-de-France,,20331,20191
Lisieux,49.1500,0.2300,France,FR,Normandie,minor,20318,20171
Montereau-faut-Yonne,48.3853,2.9508,France,FR,Île-de-France,,20206,20206
Chilly-Mazarin,48.7025,2.3125,France,FR,Île-de-France,,20181,19858
Le Plessis-Trévise,48.8111,2.5717,France,FR,Île-de-France,,20130,20025
Givors,45.5906,4.7689,France,FR,Auvergne-Rhône-Alpes,,20121,20121
Voiron,45.3642,5.5906,France,FR,Auvergne-Rhône-Alpes,,20108,20108
Cournon-d’Auvergne,45.7422,3.1972,France,FR,Auvergne-Rhône-Alpes,,20043,20043
Lannion,48.7325,-3.4553,France,FR,Bretagne,minor,20040,20040
Nogent-sur-Oise,49.2756,2.4683,France,FR,Hauts-de-France,,20033,20033
Carquefou,47.2969,-1.4928,France,FR,Pays de la Loire,,20032,20032
Saint-Michel-sur-Orge,48.6325,2.3028,France,FR,Île-de-France,,19965,19965
Denain,50.3286,3.3950,France,FR,Hauts-de-France,,19933,19933
Cahors,44.4475,1.4406,France,FR,Occitanie,minor,19907,19907
Bourg-lès-Valence,44.9475,4.8953,France,FR,Auvergne-Rhône-Alpes,,19889,19889
Chevilly-Larue,48.7664,2.3533,France,FR,Île-de-France,,19863,19863
Bressuire,46.8400,-0.4886,France,FR,Nouvelle-Aquitaine,minor,19733,19733
Saint-Dié-des-Vosges,48.2842,6.9492,France,FR,Grand Est,minor,19724,19724
L’Isle-sur-la-Sorgue,43.9194,5.0514,France,FR,Provence-Alpes-Côte d’Azur,,19706,19706
Bouguenais,47.1775,-1.6214,France,FR,Pays de la Loire,,19658,19658
Sceaux,48.7786,2.2906,France,FR,Île-de-France,,19606,19606
Moulins,46.5647,3.3325,France,FR,Auvergne-Rhône-Alpes,minor,19563,19563
La Chapelle-sur-Erdre,47.2989,-1.5528,France,FR,Pays de la Loire,,19526,19526
Joinville-le-Pont,48.8214,2.4728,France,FR,Île-de-France,,19516,19516
Concarneau,47.8753,-3.9189,France,FR,Bretagne,,19502,19502
Mougins,43.6000,6.9947,France,FR,Provence-Alpes-Côte d’Azur,,19489,19489
Ronchin,50.6047,3.0878,France,FR,Hauts-de-France,,19477,19477
Sélestat,48.2594,7.4542,France,FR,Grand Est,minor,19360,19360
Mont-Saint-Aignan,49.4625,1.0872,France,FR,Normandie,,19262,19262
Saint-Fons,45.7086,4.8533,France,FR,Auvergne-Rhône-Alpes,,19254,19254
Albertville,45.6758,6.3925,France,FR,Auvergne-Rhône-Alpes,minor,19214,19214
Le Puy-en-Velay,45.0433,3.8850,France,FR,Auvergne-Rhône-Alpes,minor,19061,19061
Saint-Lô,49.1144,-1.0917,France,FR,Normandie,minor,19024,19024
Saint-Cyr-l’École,48.8003,2.0625,France,FR,Île-de-France,,19011,19011
Riom,45.8936,3.1125,France,FR,Auvergne-Rhône-Alpes,minor,19011,19011
Lingolsheim,48.5575,7.6831,France,FR,Grand Est,,18930,18930
Plaisance-du-Touch,43.5656,1.2964,France,FR,Occitanie,,18888,18888
Villefontaine,45.6133,5.1486,France,FR,Auvergne-Rhône-Alpes,,18808,18808
Sorgues,44.0083,4.8725,France,FR,Provence-Alpes-Côte d’Azur,,18802,18802
Vence,43.7225,7.1119,France,FR,Provence-Alpes-Côte d’Azur,,18670,18670
Cognac,45.6958,-0.3292,France,FR,Nouvelle-Aquitaine,minor,18628,18628
Hem,50.6553,3.1878,France,FR,Hauts-de-France,,18621,18621
Écully,45.7744,4.7775,France,FR,Auvergne-Rhône-Alpes,,18587,18587
Gentilly,48.8133,2.3444,France,FR,Île-de-France,,18577,18577
Bruz,48.0247,-1.7458,France,FR,Bretagne,,18516,18516
La Crau,43.1497,6.0742,France,FR,Provence-Alpes-Côte d’Azur,,18506,18506
Royan,45.6231,-1.0431,France,FR,Nouvelle-Aquitaine,,18499,18499
Hellemmes-Lille,50.6283,3.1100,France,FR,Hauts-de-France,,18437,18437
Louviers,49.2153,1.1656,France,FR,Normandie,,18348,18348
Cran-Gévrier,45.9036,6.1039,France,FR,Auvergne-Rhône-Alpes,,18330,18330
Bruges,44.8828,-0.6125,France,FR,Nouvelle-Aquitaine,,18316,18316
Cugnaux,43.5378,1.3436,France,FR,Occitanie,,18267,18267
Vitré,48.1233,-1.2094,France,FR,Bretagne,,18267,18267
Fécamp,49.7575,0.3792,France,FR,Normandie,,18251,18251
Soisy-sous-Montmorency,48.9878,2.2997,France,FR,Île-de-France,,18243,18243
Brie-Comte-Robert,48.6925,2.6111,France,FR,Île-de-France,,18237,18237
Fâches-Thumesnil,50.5989,3.0736,France,FR,Hauts-de-France,,18165,18165
Éragny,49.0172,2.0914,France,FR,Île-de-France,,18162,18162
Chennevières-sur-Marne,48.7983,2.5339,France,FR,Île-de-France,,18142,18142
Bagnols-sur-Cèze,44.1625,4.6200,France,FR,Occitanie,,18072,18072
Bonneuil-sur-Marne,48.7742,2.4875,France,FR,Île-de-France,,18045,18045
Lunéville,48.5894,6.5017,France,FR,Grand Est,minor,18027,18027
Maurepas,48.7628,1.9456,France,FR,Île-de-France,,18019,18019
Montceau-les-Mines,46.6669,4.3689,France,FR,Bourgogne-Franche-Comté,,17897,17897
Floirac,44.8364,-0.5258,France,FR,Nouvelle-Aquitaine,,17882,17882
Moissy-Cramayel,48.6261,2.5922,France,FR,Île-de-France,,17882,17882
Ploemeur,47.7358,-3.4311,France,FR,Bretagne,,17790,17790
Garches,48.8456,2.1869,France,FR,Île-de-France,,17762,17762
Avion,50.4097,2.8328,France,FR,Hauts-de-France,,17583,17583
Les Clayes-sous-Bois,48.8206,1.9836,France,FR,Île-de-France,,17560,17560
Marmande,44.5000,0.1653,France,FR,Nouvelle-Aquitaine,minor,17534,17534
Le Pré-Saint-Gervais,48.8850,2.4039,France,FR,Île-de-France,,17485,17485
Meylan,45.2086,5.7794,France,FR,Auvergne-Rhône-Alpes,,17448,17448
Châteauneuf-les-Martigues,43.3831,5.1642,France,FR,Provence-Alpes-Côte d’Azur,,17425,17425
Osny,49.0592,2.0625,France,FR,Île-de-France,,17402,17402
Carvin,50.4931,2.9581,France,FR,Hauts-de-France,,17399,17399
Pontarlier,46.9061,6.3547,France,FR,Bourgogne-Franche-Comté,minor,17393,17393
Brignoles,43.4058,6.0617,France,FR,Provence-Alpes-Côte d’Azur,minor,17364,17364
Lons-le-Saunier,46.6744,5.5539,France,FR,Bourgogne-Franche-Comté,minor,17320,17320
Cesson-Sévigné,48.1208,-1.6036,France,FR,Bretagne,,17312,17312
Le Pontet,43.9642,4.8600,France,FR,Provence-Alpes-Côte d’Azur,,17273,17273
Chamalières,45.7736,3.0669,France,FR,Auvergne-Rhône-Alpes,,17210,17210
Verdun,49.1597,5.3828,France,FR,Grand Est,minor,17161,17161
Limay,48.9933,1.7358,France,FR,Île-de-France,,17147,17147
Bischheim,48.6139,7.7519,France,FR,Grand Est,,17137,17137
Juvisy-sur-Orge,48.6883,2.3775,France,FR,Île-de-France,,17007,17007
Cluses,46.0603,6.5786,France,FR,Auvergne-Rhône-Alpes,,16996,16996
Firminy,45.3881,4.2872,France,FR,Auvergne-Rhône-Alpes,,16981,16981
Cestas,44.7444,-0.6822,France,FR,Nouvelle-Aquitaine,,16936,16936
Bry-sur-Marne,48.8411,2.5222,France,FR,Île-de-France,,16919,16919
Hendaye,43.3586,-1.7744,France,FR,Nouvelle-Aquitaine,,16805,16805
Mauguio,43.6164,4.0075,France,FR,Occitanie,,16735,16735
Lattes,43.5678,3.9021,France,FR,Occitanie,,16710,16710
Sanary-sur-Mer,43.1192,5.8022,France,FR,Provence-Alpes-Côte d’Azur,,16696,16696
Yutz,49.3589,6.1886,France,FR,Grand Est,,16633,16633
Vauréal,49.0300,2.0214,France,FR,Île-de-France,,16575,16575
Saint-Maximin-la-Sainte-Baume,43.4533,5.8619,France,FR,Provence-Alpes-Côte d’Azur,,16574,16574
Port-de-Bouc,43.4050,4.9886,France,FR,Provence-Alpes-Côte d’Azur,,16569,16569
Ambarès-et-Lagrave,44.9247,-0.4867,France,FR,Nouvelle-Aquitaine,,16563,16563
Balma,43.6103,1.4986,France,FR,Occitanie,,16520,16520
Sallanches,45.9364,6.6319,France,FR,Auvergne-Rhône-Alpes,,16508,16508
Boissy-Saint-Léger,48.7503,2.5097,France,FR,Île-de-France,,16487,16487
Saint-Jean-de-la-Ruelle,47.9131,1.8733,France,FR,Centre-Val de Loire,,16445,16445
Viroflay,48.8000,2.1722,France,FR,Île-de-France,,16406,16406
Saran,47.9514,1.8803,France,FR,Centre-Val de Loire,,16344,16344
Marly-le-Roi,48.8669,2.0942,France,FR,Île-de-France,,16335,16335
Digne-les-Bains,44.0925,6.2356,France,FR,Provence-Alpes-Côte d’Azur,minor,16333,16333
Annonay,45.2400,4.6708,France,FR,Auvergne-Rhône-Alpes,,16288,16288
Carrières-sous-Poissy,48.9478,2.0386,France,FR,Île-de-France,,16248,16248
Jouy-le-Moutier,49.0108,2.0386,France,FR,Île-de-France,,16214,16214
Elbeuf,49.2858,1.0083,France,FR,Normandie,,16205,16205
Sedan,49.7019,4.9403,France,FR,Grand Est,minor,16193,16193
L’Isle-d’Abeau,45.6194,5.2331,France,FR,Auvergne-Rhône-Alpes,,16169,16169
Le Bourget,48.9344,2.4244,France,FR,Île-de-France,,16139,16139
Les Herbiers,46.8711,-1.0136,France,FR,Pays de la Loire,,16135,16135
Vendôme,47.7928,1.0656,France,FR,Centre-Val de Loire,minor,16133,16133
Escoublac,47.2858,-2.3922,France,FR,Pays de la Loire,,16117,16117
Guérande,47.3281,-2.4292,France,FR,Pays de la Loire,,16107,16107
Saint-Amand-les-Eaux,50.4481,3.4269,France,FR,Hauts-de-France,,16053,16053
Tourlaville,49.6408,-1.5789,France,FR,Normandie,,16040,16040
Châteaurenard,43.8825,4.8550,France,FR,Provence-Alpes-Côte d’Azur,,16012,16012
Saint-Cyr-sur-Loire,47.4028,0.6781,France,FR,Centre-Val de Loire,,15991,15991
Verneuil-sur-Seine,48.9797,1.9739,France,FR,Île-de-France,,15982,15982
Le Pecq,48.8967,2.1061,France,FR,Île-de-France,,15949,15949
Landerneau,48.4508,-4.2494,France,FR,Bretagne,,15914,15914
Hayange,49.3297,6.0619,France,FR,Grand Est,,15888,15888
Le Vésinet,48.8939,2.1322,France,FR,Île-de-France,,15865,15865
Hennebont,47.8042,-3.2789,France,FR,Bretagne,,15858,15858
Orsay,48.6981,2.1875,France,FR,Île-de-France,,15844,15844
Saint-Leu-la-Forêt,49.0169,2.2464,France,FR,Île-de-France,,15829,15829
Saint-Égrève,45.2317,5.6831,France,FR,Auvergne-Rhône-Alpes,,15801,15801
Villeneuve-Loubet,43.6581,7.1214,France,FR,Provence-Alpes-Côte d’Azur,,15780,15780
Saint-Pierre-des-Corps,47.3908,0.7281,France,FR,Centre-Val de Loire,,15766,15766
Beaucaire,43.8072,4.6433,France,FR,Occitanie,,15718,15718
Noisiel,48.8547,2.6289,France,FR,Île-de-France,,15676,15676
Montbrison,45.6075,4.0653,France,FR,Auvergne-Rhône-Alpes,minor,15656,15656
Pamiers,43.1164,1.6108,France,FR,Occitanie,minor,15603,15603
Fos-sur-Mer,43.4544,4.9436,France,FR,Provence-Alpes-Côte d’Azur,,15602,15602
Pornic,47.1156,-2.1033,France,FR,Pays de la Loire,,15570,15570
Montivilliers,49.5461,0.1881,France,FR,Normandie,,15564,15564
Sin-le-Noble,50.3631,3.1131,France,FR,Hauts-de-France,,15522,15522
Blanquefort,44.9106,-0.6375,France,FR,Nouvelle-Aquitaine,,15510,15510
Saint-Julien-en-Genevois,46.1442,6.0842,France,FR,Auvergne-Rhône-Alpes,minor,15509,15509
Toul,48.6750,5.8917,France,FR,Grand Est,minor,15470,15470
Lucé,48.4383,1.4650,France,FR,Centre-Val de Loire,,15435,15435
Saint-Avold,49.1042,6.7081,France,FR,Grand Est,,15433,15433
Domont,49.0275,2.3267,France,FR,Île-de-France,,15418,15418
Fontainebleau,48.4089,2.7017,France,FR,Île-de-France,minor,15407,15407
Rumilly,45.8667,5.9444,France,FR,Auvergne-Rhône-Alpes,,15373,15373
Château-Thierry,49.0464,3.4031,France,FR,Hauts-de-France,minor,15351,15351
Gaillac,43.9006,1.8983,France,FR,Occitanie,,15345,15345
Sainte-Luce-sur-Loire,47.2494,-1.4867,France,FR,Pays de la Loire,,15238,15238
Bois-d’Arcy,48.8014,2.0317,France,FR,Île-de-France,,15220,15220
Issoire,45.5442,3.2489,France,FR,Auvergne-Rhône-Alpes,minor,15214,15214
Tarascon,43.8050,4.6594,France,FR,Provence-Alpes-Côte d’Azur,,15195,15195
Rive-de-Gier,45.5294,4.6169,France,FR,Auvergne-Rhône-Alpes,,15105,15105
Olonne-sur-Mer,46.5361,-1.7728,France,FR,Pays de la Loire,,15061,15061
Saint-Rambert,45.4994,4.2400,France,FR,Auvergne-Rhône-Alpes,,15034,15034
Bailleul,50.7375,2.7339,France,FR,Hauts-de-France,,15019,15019
Montesson,48.9086,2.1494,France,FR,Île-de-France,,15013,15013
Vesoul,47.6222,6.1553,France,FR,Bourgogne-Franche-Comté,minor,14973,14973
Saint-Avertin,47.3667,0.7267,France,FR,Centre-Val de Loire,,14968,14968
Verrières-le-Buisson,48.7475,2.2628,France,FR,Île-de-France,,14941,14941
La Flèche,47.6997,-0.0761,France,FR,Pays de la Loire,minor,14902,14902
Senlis,49.2072,2.5867,France,FR,Hauts-de-France,minor,14891,14891
Pontivy,48.0686,-2.9628,France,FR,Bretagne,minor,14889,14889
Saint-Brice-sous-Forêt,48.9986,2.3569,France,FR,Île-de-France,,14875,14875
Guipavas,48.4336,-4.4008,France,FR,Bretagne,,14842,14842
Valenton,48.7450,2.4672,France,FR,Île-de-France,,14837,14837
Crépy-en-Valois,49.2344,2.8875,France,FR,Hauts-de-France,,14796,14796
Montargis,47.9969,2.7325,France,FR,Centre-Val de Loire,minor,14789,14789
Bouc-Bel-Air,43.4544,5.4144,France,FR,Provence-Alpes-Côte d’Azur,,14784,14784
Flers,48.7483,-0.5694,France,FR,Normandie,,14779,14779
Haubourdin,50.6092,2.9869,France,FR,Hauts-de-France,,14775,14775
Trélazé,47.4461,-0.4664,France,FR,Pays de la Loire,,14759,14759
Coulommiers,48.8156,3.0836,France,FR,Île-de-France,,14757,14757
Wattignies,50.5850,3.0431,France,FR,Hauts-de-France,,14736,14736
Bar-le-Duc,48.7717,5.1672,France,FR,Grand Est,minor,14733,14733
Longwy,49.5197,5.7606,France,FR,Grand Est,,14730,14730
Morlaix,48.5775,-3.8278,France,FR,Bretagne,minor,14729,14729
Saint-Omer,50.7483,2.2608,France,FR,Hauts-de-France,minor,14726,14726
Le Raincy,48.8992,2.5231,France,FR,Île-de-France,minor,14708,14708
Tulle,45.2658,1.7722,France,FR,Nouvelle-Aquitaine,minor,14705,14705
Illzach,47.7822,7.3481,France,FR,Grand Est,,14680,14680
Mennecy,48.5653,2.4361,France,FR,Île-de-France,,14679,14679
Francheville,45.7364,4.7636,France,FR,Auvergne-Rhône-Alpes,,14656,14656
Roquebrune-sur-Argens,43.4433,6.6378,France,FR,Provence-Alpes-Côte d’Azur,,14626,14626
Méru,49.2358,2.1350,France,FR,Hauts-de-France,,14609,14609
Hautmont,50.2481,3.9244,France,FR,Hauts-de-France,,14601,14601
Villers-lès-Nancy,48.6731,6.1547,France,FR,Grand Est,,14558,14558
Wittenheim,47.8075,7.3369,France,FR,Grand Est,,14541,14541
Caudry,50.1250,3.4117,France,FR,Hauts-de-France,,14487,14487
Ramonville-Saint-Agne,43.5461,1.4756,France,FR,Occitanie,,14467,14467
Pont-à-Mousson,48.9044,6.0542,France,FR,Grand Est,,14434,14434
Château-d’Olonne,46.5042,-1.7372,France,FR,Pays de la Loire,,14411,14411
Arnouville-lès-Gonesse,48.9872,2.4167,France,FR,Île-de-France,,14329,14329
Romilly-sur-Seine,48.5158,3.7267,France,FR,Grand Est,,14328,14328
Bois-Guillaume,49.4700,1.1194,France,FR,Normandie,,14309,14309
Laxou,48.6856,6.1522,France,FR,Grand Est,,14300,14300
Dinan,48.4556,-2.0503,France,FR,Bretagne,minor,14281,14281
Lognes,48.8361,2.6278,France,FR,Île-de-France,,14268,14268
Canteleu,49.4511,1.0361,France,FR,Normandie,,14244,14244
Fameck,49.2992,6.1097,France,FR,Grand Est,,14243,14243
Sainte-Maxime,43.3089,6.6378,France,FR,Provence-Alpes-Côte d’Azur,,14240,14240
Chenôve,47.2911,5.0072,France,FR,Bourgogne-Franche-Comté,,14216,14216
Ambérieu-en-Bugey,45.9581,5.3578,France,FR,Auvergne-Rhône-Alpes,,14204,14204
Saint-Jean-de-Luz,43.3903,-1.6597,France,FR,Nouvelle-Aquitaine,,14198,14198
Plérin,48.5344,-2.7708,France,FR,Bretagne,,14158,14158
Montmagny,48.9736,2.3458,France,FR,Île-de-France,,14145,14145
Saint-Brevin-les-Pins,47.2464,-2.1669,France,FR,Pays de la Loire,,14118,14118
Saint-Fargeau,48.5328,2.5447,France,FR,Île-de-France,,14109,14109
Rixheim,47.7486,7.4044,France,FR,Grand Est,,14071,14071
Avrillé,47.5069,-0.5889,France,FR,Pays de la Loire,,14065,14065
Douarnenez,48.0922,-4.3303,France,FR,Bretagne,,14015,14015
Saint-Maurice,48.8183,2.4347,France,FR,Île-de-France,,14001,14001
Woippy,49.1511,6.1514,France,FR,Grand Est,,13998,13998
Biscarrosse,44.3931,-1.1639,France,FR,Nouvelle-Aquitaine,,13946,13946
